2788	"MYL6"	"MYL6"	chr12	+	56158358	56158707	56158358	56158404	56158683	56158707	2788	101,0,503	915,25,16897	103,193,268	2466,8941,12554	138	69	7.47958576186e-07	0.0008895097367292006	0.052,0.0,0.015	0.02,0.011,0.011	0.008
2912	"ZMIZ2"	"ZMIZ2"	chr7	+	44766221	44766663	44766221	44766333	44766420	44766663	2912	0,0,1	6,5,132	0,4,10	2,18,68	138	69	4.735238241e-05	0.022525528312437	0.0,0.0,0.004	0.0,0.1,0.068	-0.055
3097	"GNAS"	"GNAS"	chr20	+	58903527	58903790	58903527	58903585	58903671	58903790	3097	44,0,2009	3975,12,38585	60,1096,1371	4155,18011,16986	138	69	4.38688035372e-05	0.022525528312437	0.006,0.0,0.025	0.007,0.03,0.039	-0.015
3163	"UBR4"	"UBR4"	chr1	-	19145792	19146106	19145792	19145933	19146022	19146106	3163	2,7,2	0,0,2	0,0,4	4,1,1	138	69	4.39304875044e-05	0.022525528312437	1.0,1.0,0.333	0.0,0.0,0.667	0.555
3202	"PTGS1"	"PTGS1"	chr9	+	122378432	122378851	122378432	122378573	122378774	122378851	3202	4,0,107	378,14,8120	10,87,215	777,3027,4091	138	69	3.72688311312e-06	0.0029547971615186395	0.005,0.0,0.007	0.006,0.014,0.026	-0.011
358	"UNKL"	"UNKL"	chr16	-	1363204	1366395	1363204	1364255	1366017	1366395	358	0,0,12	8,9,1	1,10,13	0,0,0	138	69	3.08517655867e-11	1.467618488959319e-07	0.0,0.0,0.857	1.0,1.0,1.0	-0.714
3976	"MEST"	"MEST"	chr7	+	130497990	130498275	130497990	130498013	130498138	130498275	3976	12,0,154	88,3,776	14,173,185	39,345,379	138	69	9.49322398469e-10	2.2579633247585165e-06	0.064,0.0,0.09	0.152,0.2,0.196	-0.131
4151	"ODC1"	"ODC1"	chr2	-	10441817	10442174	10441817	10441929	10442011	10442174	4151	17,0,335	440,1,3471	30,115,140	1183,1936,3502	138	69	2.2363025215e-06	0.0021276182189551	0.019,0.0,0.046	0.013,0.029,0.02	0.001
5064	"CMTM5"	"CMTM5"	chr14	+	23378668	23379122	23378668	23378869	23379030	23379122	5064	2,6,262	0,0,6	10,100,156	4,18,20	138	69	2.72108565236e-07	0.00043147348160921733	1.0,1.0,0.956	0.556,0.735,0.796	0.29
5090	"MBD4"	"MBD4"	chr3	-	129433849	129434133	129433849	129433984	129434061	129434133	5090	0,0,1	7,4,20	14,8,4	8,22,44	138	69	1.14761351723e-05	0.007798853573518729	0.0,0.0,0.024	0.467,0.154,0.043	-0.213
