10307	"C9orf78"	"C9orf78"	chr9	-	129834706	129834766	129833657	129833709	129835138	129835275	10307	4,3,50	0,0,10	13,46,38	0,0,0	129	69	1.64612589945e-05	0.019357692338486797	1.0,1.0,0.728	1.0,1.0,1.0	-0.091
10419	"METTL26"	"METTL26"	chr16	-	634888	635063	634718	634797	635280	635340	10419	16,6,73	0,0,1	18,49,52	0,8,5	244	69	1.46523161055e-05	0.018050955712637644	1.0,1.0,0.954	1.0,0.634,0.746	0.191
12004	"ST3GAL6"	"ST3GAL6"	chr3	+	98771120	98771190	98770878	98770956	98772812	98772916	12004	0,0,10	92,2,142	13,25,7	73,113,76	139	69	5.30476072369e-06	0.008317543314096	0.0,0.0,0.034	0.081,0.099,0.044	-0.063
12124	"NAP1L1"	"NAP1L1"	chr12	-	76068908	76068994	76067370	76067473	76084566	76084685	12124	2451,41,12806	7,0,289	4014,8542,14229	30,65,94	155	69	7.17816994733e-09	3.0951072451229073e-05	0.994,1.0,0.952	0.983,0.983,0.985	-0.002
12251	"ATP5MD"	"ATP5MD"	chr10	-	103394198	103394394	103392370	103392466	103396408	103396475	12251	0,0,26	16,19,770	0,70,3	71,393,284	265	69	5.59068290359e-05	0.0486157284713238	0.0,0.0,0.009	0.0,0.044,0.003	-0.013
12681	"CSDE1"	"CSDE1"	chr1	-	114749820	114750207	114739691	114739890	114757924	114757984	12681	829,12,17024	0,0,84	1844,8626,7158	3,15,7	456	69	1.28091328089e-06	0.0024547042585114955	1.0,1.0,0.968	0.989,0.989,0.994	-0.001
12699	"MBOAT2"	"MBOAT2"	chr2	-	8943186	8943264	8908620	8908716	9003539	9003684	12699	149,1,679	7,0,20	374,878,1197	0,10,9	147	69	1.16840076548e-05	0.01590931379143846	0.909,1.0,0.941	1.0,0.976,0.984	-0.037
15411	"PRKAA1"	"PRKAA1"	chr5	-	40780032	40780338	40777444	40777586	40798062	40798177	15411	6,0,142	32,1,620	23,150,142	113,406,162	375	69	1.70666740616e-05	0.01962364109545127	0.033,0.0,0.04	0.036,0.064,0.139	-0.055
15499	"GUCY1A1"	"GUCY1A1"	chr4	+	155713097	155713583	155708235	155708294	155717158	155717302	15499	800,4,8181	0,0,4	536,5916,6583	24,15,9	555	69	7.99041958044e-07	0.001653761159724506	1.0,1.0,0.996	0.735,0.98,0.989	0.097
1845	"KIAA1191"	"KIAA1191"	chr5	-	176355570	176355749	176352621	176352748	176359810	176359918	1845	106,10,776	12,0,3	97,450,486	0,0,0	248	69	4.31458606402e-05	0.040887441797104414	0.711,1.0,0.986	1.0,1.0,1.0	-0.101
21833	"RPRD2"	"RPRD2"	chr1	+	150441880	150441958	150440922	150441023	150443230	150443283	21833	4,4,44	6,5,5	14,40,59	0,0,5	147	69	4.50899455301e-05	0.04143677983795943	0.238,0.273,0.805	1.0,1.0,0.847	-0.51
24816	"SHOC2"	"SHOC2"	chr10	+	110964124	110965061	110919542	110919657	111000414	111000545	24816	2800,2,15674	0,0,41	3889,10561,11338	2,3,6	1006	69	6.67785107911e-06	0.010162510898097343	1.0,1.0,0.963	0.993,0.996,0.992	-0.006
24818	"SHOC2"	"SHOC2"	chr10	+	110985627	110985765	110919542	110919657	111000414	111000545	24818	203,1,1836	0,0,41	341,989,1327	2,3,6	207	69	6.26528703251e-07	0.001473538552891511	1.0,1.0,0.937	0.983,0.991,0.987	-0.008
2498	"TPT1"	"TPT1"	chr13	-	45340711	45340785	45339993	45340184	45341041	45341183	2498	1998,77,4444	41,0,171	2370,5903,4568	33,87,85	143	69	3.85369162004e-06	0.006231178493878427	0.959,1.0,0.926	0.972,0.97,0.963	-0.007
26161	"STXBP2"	"STXBP2"	chr19	+	7643164	7643245	7642982	7643048	7644613	7644752	26161	364,8,3242	0,0,495	319,2080,2253	0,4,4	150	69	1.71984648745e-12	1.1123537119204737e-08	1.0,1.0,0.751	1.0,0.996,0.996	-0.08
26936	"MMD"	"MMD"	chr17	-	55407745	55407820	55403766	55403868	55411256	55411417	26936	1925,3,13283	4,0,174	2248,7358,7980	62,182,126	144	69	1.3744171401e-07	0.00044446932289408876	0.996,1.0,0.973	0.946,0.951,0.968	0.035
28466	"TIA1"	"TIA1"	chr2	-	70225327	70225393	70224423	70224629	70227734	70227822	28466	10,0,43	112,2,347	60,41,62	133,255,251	135	69	1.57449390504e-05	0.018945921775483647	0.044,0.0,0.06	0.187,0.076,0.112	-0.09
3057	"MBNL1"	"MBNL1"	chr3	+	152299404	152300367	152268928	152269092	152414940	152415111	3057	2216,4,27563	923,1,8486	5509,19006,20119	1039,3349,3573	1032	69	7.59725615751e-13	5.615674687169749e-09	0.138,0.211,0.178	0.262,0.275,0.274	-0.095
3115	"MBNL1"	"MBNL1"	chr3	+	152446703	152446757	152445281	152445539	152447619	152447773	3115	25,0,330	1913,4,10448	78,230,298	2146,6069,5874	123	69	2.9956682439e-05	0.03156335348662373	0.007,0.0,0.017	0.02,0.021,0.028	-0.015
3135	"MBNL1"	"MBNL1"	chr3	+	152456266	152456361	152455541	152455577	152459270	152459345	3135	1457,68,11456	50,0,325	2958,6745,8774	28,141,126	164	69	1.2348352032e-06	0.0024547042585114955	0.925,1.0,0.937	0.978,0.953,0.967	-0.012
3502	"UIMC1"	"UIMC1"	chr5	-	176919169	176919251	176911310	176911389	176943334	176943488	3502	6,0,23	76,1,546	22,33,51	54,285,278	151	69	4.18106893552e-09	2.163368688616758e-05	0.035,0.0,0.019	0.157,0.05,0.077	-0.077
