10615	"C9orf78"	"C9orf78"	chr9	-	129834706	129834766	129833657	129833709	129835138	129835275	10615	4,3,50	0,0,10	64,39,46	0,0,0	129	69	1.02422590399e-05	0.01041395765823441	1.0,1.0,0.728	1.0,1.0,1.0	-0.091
12399	"ST3GAL6"	"ST3GAL6"	chr3	+	98771120	98771190	98770878	98770956	98772812	98772916	12399	0,0,10	92,2,142	53,24,19	295,185,129	138	69	1.53310291273e-06	0.0022036192302283494	0.0,0.0,0.034	0.082,0.061,0.069	-0.059
12522	"NAP1L1"	"NAP1L1"	chr12	-	76068908	76068994	76067370	76067473	76084566	76084685	12522	2441,41,12369	7,0,289	17698,15073,10088	154,78,58	138	69	9.66404734015e-12	6.771718771834857e-08	0.994,1.0,0.955	0.983,0.99,0.989	-0.004
12648	"ATP5MD"	"ATP5MD"	chr10	-	103394198	103394394	103392370	103392466	103396408	103396475	12648	0,0,18	16,19,770	21,42,2	313,398,188	138	69	7.77884287895e-06	0.008904889113074011	0.0,0.0,0.012	0.032,0.05,0.005	-0.025
13092	"MBOAT2"	"MBOAT2"	chr2	-	8943186	8943264	8908620	8908716	9003539	9003684	13092	149,1,634	7,0,20	1872,2689,448	22,7,19	138	69	6.94385463154e-05	0.04153450616300858	0.914,1.0,0.941	0.977,0.995,0.922	-0.013
1555	"RPS21"	"RPS21"	chr20	+	62387842	62387914	62387610	62387674	62388308	62388364	1555	429,32,173	0,0,0	407,499,117	18,5,0	138	69	4.32204689524e-05	0.029190479856201042	1.0,1.0,1.0	0.919,0.98,1.0	0.034
15977	"RCAN3"	"RCAN3"	chr1	+	24531217	24531391	24514313	24514567	24533082	24533254	15977	10,20,89	0,0,0	218,85,120	18,2,11	138	69	8.48277774024e-07	0.0014859970993269802	1.0,1.0,1.0	0.858,0.955,0.845	0.114
16859	"MDH2"	"MDH2"	chr7	+	76054829	76054998	76048105	76048226	76057409	76057493	16859	134,24,352	0,0,9	279,163,163	26,10,11	138	69	1.48022438462e-06	0.0022036192302283494	1.0,1.0,0.951	0.843,0.891,0.881	0.112
17278	"C11orf21"	"C11orf21"	chr11	-	2300519	2300613	2299427	2299707	2301755	2301918	17278	55,13,586	0,0,4	377,444,793	2,8,32	138	69	7.40900412833e-05	0.04238025963487702	1.0,1.0,0.987	0.99,0.965,0.925	0.036
17935	"PTK2"	"PTK2"	chr8	-	140669726	140669735	140668268	140668424	140674297	140674404	17935	2,0,43	52,7,478	132,42,43	521,258,229	78	69	5.48585567195e-07	0.0010250687046750038	0.033,0.0,0.074	0.183,0.126,0.142	-0.115
